# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.55
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
42174,1,,35,,1,,36,
42175,4,,8,,1,,1,
42176,9,,1,,7,,1,
42177,12,,1,,37,,253,
42178,1,,1,,1,,16,
42179,46,,4,,1,,575,
42180,11,,56,,1,,3,
42181,1,,115,,1,,8,
42182,4,,113,,1,,3,
42183,8,,119,,1,,47,
42184,1,,1,,213,,3,
42185,1,,1,,29,,843,
42186,1,,1,,1,,9,
42187,7,,83,,5,,88,
42188,6,,1,,6,,178,
42189,1,,14,,15,,5,
42190,1,,143,,3,,1,
42191,1,,8,,1,,1,
42192,3,,670,,1,,1,
42193,1,,1,,20,,1,
42194,1,,5,,1,,34,
42195,10,,384,,121,,3,
42196,1,,12,,1,,3,
42197,94,,1,,4,,1,
42198,1,,160,,1,,4,
42199,86,,3,,3,,11,
42200,1,,284,,5,,1,
42201,3,,1,,35,,11,
42202,1,,3,,226,,13,
42203,5,,3,,26,,1,
42204,71,,1,,256,,1,
42205,5,,119,,3,,1,
42206,1,,40,,43,,60,
42207,1,,8,,16,,3,
42208,3,,1,,249,,340,
42209,1,,185,,1,,1,
42210,22,,150,,126,,223,
42211,1,,20,,1,,1,
42212,4,,1,,207,,82,
42213,1,,143,,122,,303,
42214,1,,28,,3,,216,
42215,1,,17,,127,,1,
42216,10,,1,,115,,19,
42217,8,,113,,3,,15,
42218,1,,78,,27,,1,
42219,5,,52,,1,,105,
42220,31,,234,,1,,173,
42221,23,,20,,1,,375,
42222,1,,146,,77,,80,
42223,1,,1,,20,,1,
42224,4,,13,,272,,1,
42225,1,,79,,4,,42,
42226,1,,28,,1,,1,
42227,1,,1,,1,,23,
42228,3,,1,,1,,109,
42229,7,,71,,1,,10,
42230,1,,56,,567,,118,
42231,6,,1,,93,,1,
42232,3,,55,,115,,25,
42233,1,,1,,5,,23,
42234,22,,183,,85,,1,
42235,3,,18,,15,,1,
42236,1,,123,,1,,228,
42237,10,,3,,38,,242,
42238,1,,35,,1,,1,
42239,6,,1,,1,,114,
42240,12,,110,,233,,1,
42241,7,,1,,1,,40,
42242,4,,43,,1,,4,
42243,1,,10,,11,,49,
42244,11,,8,,56,,10,
42245,1,,3,,1,,1,
42246,1,,1,,1,,6,
42247,1,,1,,1,,98,
42248,1,,1,,21,,19,
42249,7,,42,,265,,12,
42250,1,,148,,1,,1,
42251,10,,33,,30,,3,
42252,1,,221,,157,,96,
42253,26,,3,,55,,1,
42254,4,,381,,31,,1,
42255,3,,5,,1,,9,
42256,1,,1,,3,,146,
42257,9,,76,,22,,41,
42258,14,,311,,21,,1,
42259,673,,1,,603,,30,
42260,1,,46,,1,,37,
42261,1,,9,,8,,22,
42262,3,,10,,21,,1,
42263,3,,1,,140,,15,
42264,3,,7,,86,,71,
42265,12,,1,,7,,49,
42266,1,,5,,1,,1,
42267,1,,1,,1,,9,
42268,15,,502,,1,,266,
42269,14,,28,,1,,1,
42270,6,,14,,15,,18,
42271,34,,1,,1,,23,
42272,1,,178,,1,,1,
42273,4,,43,,163,,19,
42274,1,,114,,1,,1,
42275,6,,5,,214,,100,
42276,1,,28,,1,,51,
42277,1,,9,,99,,9,
42278,1,,22,,1,,34,
42279,1,,6,,4,,6,
42280,1,,38,,40,,45,
42281,1,,70,,1,,21,
42282,7,,10,,158,,3,
42283,1,,52,,35,,59,
42284,5,,521,,1,,104,
42285,1,,3,,25,,1,
42286,1,,70,,1,,3,
42287,15,,1,,1,,10,
42288,1,,41,,1,,1,
42289,1,,41,,1,,26,
42290,15,,39,,1,,28,
42291,9,,10,,13,,128,
42292,1,,43,,373,,43,
42293,1,,64,,3,,1,
42294,37,,5,,58,,54,
42295,1,,18,,1,,3,
42296,1,,1,,14,,75,
42297,1,,164,,39,,19,
42298,98,,480,,4,,164,
42299,1,,39,,1,,4,
42300,1,,1,,1,,1,
42301,5,,41,,1,,1,
42302,1,,80,,45,,1,
42303,1,,15,,8,,1,
42304,4,,1,,4,,16,
42305,1,,6,,9,,1,
42306,6,,1,,156,,26,
42307,1,,175,,26,,461,
42308,8,,9,,13,,196,
42309,3,,16,,6,,7,
42310,1,,36,,15,,1,
42311,1,,59,,1,,46,
42312,1,,19,,1,,162,
42313,45,,186,,22,,1,
42314,136,,22,,478,,21,
42315,1,,24,,1,,1,
42316,5,,1,,6,,1,
42317,1,,106,,24,,3,
42318,24,,63,,3,,9,
42319,3,,6,,35,,119,
42320,1,,1,,99,,74,
42321,1,,11,,1,,19,
42322,1,,21,,3,,14,
42323,3,,5,,29,,352,
42324,1,,1,,13,,101,
42325,1,,16,,1,,1,
42326,1,,10,,8,,33,
42327,1,,10,,32,,49,
42328,1,,1,,46,,1,
42329,1,,29,,7,,11,
42330,1,,1,,5,,1,
42331,1,,51,,3,,71,
42332,25,,1,,130,,76,
42333,5,,987,,1,,3,
42334,1,,13,,111,,51,
42335,1,,1,,3,,999,
42336,1,,41,,3,,132,
42337,1,,218,,1,,4,
42338,1,,26,,1,,3,
42339,1,,6,,19,,51,
42340,3,,127,,10,,1,
42341,1,,409,,80,,1,
42342,46,,1,,1,,75,
42343,7,,149,,1,,9,
42344,179,,206,,1,,6,
42345,33,,19,,147,,64,
42346,5,,7,,57,,1,
42347,7,,27,,1,,1,
42348,1,,18,,4,,131,
42349,1,,47,,151,,3,
42350,3,,8,,10,,1,
42351,12,,262,,1,,20,
42352,1,,514,,1,,24,
42353,1,,45,,1,,22,
42354,3,,15,,1,,287,
42355,4,,8,,14,,111,
42356,1,,292,,8,,1,
42357,1,,1,,1,,1,
42358,1,,57,,104,,35,
42359,28,,1,,1,,260,
42360,1,,1,,31,,1,
42361,3,,1,,268,,7,
42362,1,,1,,27,,3,
42363,1,,1,,4,,268,
42364,1,,186,,6,,1,
42365,1,,7,,7,,279,
42366,232,,4,,3,,20,
42367,1,,184,,3,,131,
42368,1,,1,,1,,55,
42369,1,,1,,1,,784,
42370,3,,67,,248,,1,
42371,1,,943,,4,,72,
42372,9,,5,,15,,185,
42373,1,,1,,15,,1,
42374,1,,1,,42,,1,
42375,1,,128,,53,,4,
42376,5,,1,,1,,16,
42377,1,,37,,8,,136,
42378,15,,13,,1,,1,
42379,8,,87,,41,,1,
42380,1,,50,,3,,115,
42381,1,,168,,4,,63,
42382,1,,63,,1,,39,
42383,3,,52,,1,,14,
42384,1,,1,,1,,10,
42385,1,,1,,83,,43,
42386,7,,271,,8,,6,
42387,10,,8,,88,,20,
42388,1,,1,,3,,245,
42389,8,,308,,3,,184,
42390,3,,6,,87,,130,
42391,3,,4,,1,,5,
42392,1,,73,,1,,32,
42393,1,,118,,5,,3,
42394,1,,1,,1,,229,
42395,1,,1,,37,,82,
42396,6,,4,,50,,114,
42397,1,,7,,15,,1,
42398,4,,7,,4,,1,
42399,1,,82,,243,,57,
42400,1,,1,,1,,37,
42401,7,,1,,125,,36,
42402,1,,497,,1,,43,
42403,1,,15,,218,,65,
42404,6,,8,,9,,15,
42405,1,,60,,37,,19,
42406,1,,24,,1,,113,
42407,1,,89,,102,,131,
42408,14,,1,,4,,54,
42409,3,,510,,1,,7,
42410,1,,286,,14,,3,
42411,3,,27,,1,,292,
42412,177,,4,,10,,72,
42413,23,,6,,17,,14,
42414,1,,1,,21,,12,
42415,1,,15,,14,,7,
42416,1,,3,,14,,11,
42417,1,,1,,297,,1,
42418,6,,1,,1,,58,
42419,1,,1,,59,,1,
42420,1,,120,,74,,234,
42421,3,,14,,17,,172,
42422,1,,1,,17,,1,
42423,1,,46,,1,,3,
42424,1,,84,,53,,4,
42425,1,,54,,48,,97,
42426,8,,1,,67,,14,
42427,1,,3,,52,,16,
42428,4,,59,,15,,6,
42429,1,,20,,1,,1,
42430,1,,1,,44,,59,
42431,1,,7,,1,,1,
42432,1,,5,,1,,1,
42433,78,,1,,218,,164,
42434,1,,119,,1,,68,
42435,5,,1,,6,,1,
42436,1,,217,,1,,223,
42437,4,,123,,4,,13,
42438,1,,1,,1,,1,
42439,107,,1,,18,,6,
42440,24,,10,,26,,4,
42441,1,,1,,12,,77,
42442,11,,1,,1,,1,
42443,4,,56,,1,,60,
42444,9,,1,,18,,1,
42445,1,,12,,30,,74,
42446,1,,148,,58,,37,
42447,1,,143,,43,,40,
42448,1,,5,,613,,1,
42449,3,,132,,151,,99,
42450,1,,58,,9,,170,
42451,14,,1,,1,,24,
42452,1,,162,,1,,7,
42453,1,,765,,1,,36,
42454,1,,190,,91,,64,
42455,1,,11,,1,,1,
42456,3,,11,,7,,19,
42457,1,,9,,1,,25,
42458,1,,9,,9,,544,
42459,1,,3,,64,,45,
42460,1,,3,,95,,14,
42461,1,,25,,71,,47,
42462,1,,35,,1,,13,
42463,12,,1,,421,,8,
42464,1,,5,,1,,18,
42465,180,,4,,222,,138,
42466,1,,889,,1,,5,
42467,1,,246,,1,,9,
42468,1,,4,,17,,1,
42469,1,,7,,26,,7,
42470,1,,3,,3,,236,
42471,27,,218,,1,,94,
42472,1,,1,,49,,13,
42473,37,,20,,3,,46,
42474,1,,1,,1,,13,
42475,1,,59,,15,,1,
42476,1,,1,,4,,15,
42477,4,,166,,4,,180,
42478,1,,16,,36,,68,
42479,390,,211,,123,,6,
42480,23,,33,,7,,3,
42481,10,,1,,8,,106,
42482,1,,6,,4,,67,
42483,3,,71,,1,,1,
42484,6,,27,,1,,279,
42485,1,,1,,82,,249,
42486,4,,1,,143,,7,
42487,1,,102,,3,,27,
42488,5,,226,,24,,27,
42489,1,,5,,63,,4,
42490,1,,1,,1,,7,
42491,1,,136,,12,,21,
42492,58,,205,,24,,282,
42493,3,,161,,71,,63,
42494,30,,5,,6,,22,
42495,1,,17,,1,,30,
42496,1,,3,,5,,33,
42497,14,,192,,21,,83,
42498,1,,37,,3,,3,
42499,4,,1,,1,,32,
42500,1,,1,,1,,1,
42501,1,,69,,45,,54,
42502,4,,1,,114,,191,
42503,1,,64,,144,,94,
42504,3,,29,,15,,1,
42505,1,,1,,3,,9,
42506,3,,6,,4,,6,
42507,3,,29,,4,,1,
42508,1,,56,,14,,1,
42509,1,,1,,14,,84,
42510,1,,61,,4,,1,
42511,1,,92,,25,,14,
42512,1,,34,,1,,32,
42513,1,,1,,344,,64,
42514,1,,136,,13,,122,
42515,1,,63,,1,,1,
42516,1,,1,,22,,17,
42517,1,,15,,1,,1,
42518,18,,1,,3,,9,
42519,5,,1,,1,,20,
42520,1,,84,,1,,33,
42521,1,,114,,67,,11,
42522,4,,1,,1,,16,
42523,22,,18,,1,,13,
42524,1,,26,,225,,4,
42525,23,,363,,1,,3,
42526,3,,3,,203,,15,
42527,1,,231,,31,,251,
42528,1,,293,,1,,1,
42529,1,,6,,10,,27,
42530,1,,8,,86,,4,
42531,1,,11,,186,,18,
42532,1,,766,,1,,657,
42533,53,,13,,3,,61,
42534,1,,1,,15,,87,
42535,6,,27,,1,,89,
42536,8,,6,,72,,1,
42537,136,,6,,10,,17,
42538,123,,89,,6,,1,
42539,1,,118,,99,,201,
42540,1,,1,,1,,77,
42541,1,,1,,3,,136,
42542,34,,30,,1,,12,
42543,1,,50,,1,,29,
42544,25,,11,,1,,41,
42545,76,,1,,1,,1,
42546,3,,43,,6,,299,
42547,1,,5,,109,,4,
42548,4,,120,,276,,64,
42549,1,,1,,17,,1,
42550,1,,3,,1,,177,
42551,1,,77,,1,,199,
42552,22,,1,,424,,1,
42553,8,,1,,9,,33,
42554,1,,4,,5,,85,
42555,1,,30,,519,,243,
42556,1,,104,,8,,184,
42557,3,,45,,92,,139,
42558,9,,17,,1,,26,
42559,1,,109,,66,,1,
42560,27,,1,,20,,1,
42561,3,,37,,1,,1,
42562,27,,65,,6,,45,
42563,1,,49,,16,,1,
42564,1,,5,,42,,4,
42565,1,,8,,9,,39,
42566,7,,17,,1,,5,
42567,3,,1,,28,,25,
42568,1,,36,,447,,61,
42569,1,,4,,139,,48,
42570,3,,1,,1,,292,
42571,7,,1,,1,,9,
42572,12,,22,,32,,8,
42573,12,,7,,4,,1,
42574,1,,401,,3,,87,
42575,1,,89,,132,,1,
42576,5,,6,,4,,173,
42577,116,,1,,14,,84,
42578,8,,663,,215,,1,
42579,8,,3,,4,,42,
42580,5,,517,,1,,54,
42581,9,,150,,1,,608,
42582,6,,7,,6,,99,
42583,4,,157,,1,,133,
42584,4,,4,,21,,105,
42585,1,,22,,1,,1,
42586,3,,29,,1,,39,
42587,1,,55,,103,,187,
42588,1,,3,,1,,3,
42589,1,,40,,14,,1,
42590,4,,66,,1,,9,
42591,92,,1,,11,,1,
42592,4,,1,,8,,1,
42593,1,,16,,74,,26,
42594,4,,7,,1,,38,
42595,1,,177,,1,,38,
42596,1,,231,,8,,28,
42597,1,,1,,8,,41,
42598,38,,149,,33,,16,
42599,7,,1,,375,,4,
42600,1,,199,,1,,1,
42601,1,,1,,29,,60,
42602,55,,1,,1,,92,
42603,5,,16,,10,,26,
42604,3,,4,,1,,52,
42605,1,,1,,18,,3,
42606,28,,15,,3,,8,
42607,25,,4,,3,,78,
42608,1,,53,,69,,115,
42609,1,,13,,50,,1,
42610,1,,7,,4,,7,
42611,5,,23,,1,,71,
42612,3,,9,,1,,18,
42613,8,,21,,59,,45,
42614,1,,8,,23,,95,
42615,1,,189,,6,,12,
42616,4,,9,,1,,63,
42617,5,,3,,1,,45,
42618,1,,370,,1,,1,
42619,1,,119,,1,,76,
42620,16,,117,,7,,1,
42621,936,,18,,9,,1,
42622,1,,1,,90,,17,
42623,5,,25,,3,,1,
42624,1,,8,,60,,1,
42625,53,,203,,77,,1,
42626,1,,1,,48,,54,
42627,1,,1,,1,,262,
42628,11,,1,,4,,29,
42629,1,,16,,3,,552,
42630,214,,1,,1,,1,
42631,8,,22,,77,,1,
42632,1,,3,,35,,8,
42633,1,,4,,9,,25,
42634,1,,59,,1,,58,
42635,4,,413,,18,,380,
42636,1,,24,,6,,1,
42637,1,,5,,13,,4,
42638,1,,132,,103,,104,
42639,445,,1,,1,,76,
42640,3,,16,,3,,44,
42641,1,,10,,1,,52,
42642,1,,1,,26,,15,
42643,1,,6,,1,,59,
42644,15,,17,,1,,42,
42645,1,,42,,1,,47,
42646,1,,3,,953,,95,
42647,1,,3,,1,,1,
42648,1,,1,,11,,5,
42649,1,,1,,1,,16,
42650,490,,1,,3,,16,
42651,1,,102,,1,,40,
42652,3,,34,,87,,29,
42653,26,,7,,27,,15,
42654,1,,4,,8,,18,
42655,1,,13,,28,,18,
42656,4,,837,,13,,10,
42657,1,,49,,99,,51,
42658,20,,1,,1,,423,
42659,1,,5,,3,,1,
42660,6,,35,,38,,3,
42661,109,,72,,60,,8,
42662,1,,1,,8,,37,
42663,1,,1,,4,,56,
42664,3,,404,,1,,23,
42665,1,,123,,3,,42,
42666,15,,1,,47,,1,
42667,1,,436,,130,,4,
42668,1,,1,,1,,41,
42669,1,,1,,12,,33,
42670,5,,73,,28,,963,
42671,1,,53,,4,,5,
42672,1,,15,,4,,19,
42673,1,,6,,1,,47,
42674,1,,4,,1,,47,
42675,1,,59,,23,,1,
42676,3,,1,,1,,771,
42677,1,,3,,1,,6,
42678,5,,4,,5,,1,
42679,4,,5,,4,,1,
42680,5,,1,,515,,76,
42681,1,,43,,3,,42,
42682,5,,1,,38,,117,
42683,1,,15,,1,,14,
42684,114,,279,,302,,1,
42685,3,,1,,7,,1,
42686,4,,1,,12,,4,
42687,5,,299,,39,,7,
42688,1,,63,,5,,55,
42689,1,,5,,1,,57,
42690,6,,160,,1,,1,
42691,4,,103,,1,,210,
42692,1,,1,,12,,7,
42693,1,,1,,278,,16,
42694,1,,83,,1,,1,
42695,12,,104,,119,,1,
42696,4,,31,,6,,12,
42697,1,,157,,63,,41,
42698,1,,1,,30,,37,
42699,1,,211,,10,,5,
42700,61,,48,,1,,52,
42701,1,,1,,55,,1,
42702,1,,194,,183,,1,
42703,9,,1,,3,,213,
42704,1,,181,,4,,402,
42705,3,,57,,94,,15,
42706,47,,1,,200,,9,
42707,11,,1,,425,,133,
42708,1,,1,,4,,1,
42709,1,,177,,80,,3,
42710,1,,3,,3,,16,
42711,1,,1,,122,,81,
42712,1,,38,,4,,128,
42713,1,,52,,7,,17,
42714,1,,19,,61,,1,
42715,1,,1,,1,,489,
42716,1,,120,,1,,1,
42717,26,,4,,10,,171,
42718,263,,4,,1,,12,
42719,1,,3,,23,,9,
42720,6,,319,,1,,9,
42721,32,,1,,183,,30,
42722,1,,1,,42,,103,
42723,1,,23,,127,,214,
42724,19,,1,,116,,1,
42725,4,,23,,21,,10,
42726,1,,115,,14,,14,
42727,1,,197,,432,,157,
42728,1,,32,,1,,101,
42729,9,,1,,105,,5,
42730,75,,5,,176,,25,
42731,4,,1,,45,,1,
42732,1,,68,,34,,46,
42733,1,,1,,1,,6,
42734,6,,1,,1,,1,
42735,1,,26,,4,,1,
42736,1,,20,,48,,17,
42737,1,,1,,159,,41,
42738,1,,1,,1,,22,
42739,1,,22,,28,,42,
42740,12,,1,,1,,3,
42741,1,,3,,7,,10,
42742,9,,29,,1,,5,
42743,116,,55,,7,,7,
42744,1,,330,,129,,1,
42745,3,,1,,4,,3,
42746,1,,8,,1,,1,
42747,4,,9,,49,,1,
42748,1,,1,,1,,399,
42749,1,,3,,1,,10,
42750,1,,1,,4,,1,
42751,16,,1,,4,,307,
42752,1,,1,,3,,117,
42753,1,,77,,1,,1,
42754,500,,167,,63,,1,
42755,3,,3,,37,,123,
42756,1,,63,,1,,6,
42757,1,,1,,325,,5,
42758,1,,12,,24,,56,
42759,1,,120,,1,,7,
42760,1,,1,,7,,94,
42761,1,,301,,1,,491,
42762,1,,1,,213,,4,
42763,1,,19,,45,,28,
42764,262,,60,,1,,215,
42765,9,,1,,19,,10,
42766,3,,33,,10,,131,
42767,21,,9,,5,,5,
42768,1,,255,,5,,79,
42769,1,,95,,1,,1,
42770,3,,74,,1,,77,
42771,1,,1,,49,,4,
42772,1,,4,,7,,1,
42773,6,,1,,20,,4,
42774,4,,165,,33,,1,
42775,5,,29,,3,,1,
42776,4,,1,,59,,44,
42777,1,,9,,5,,8,
42778,1,,1,,1,,23,
42779,1,,35,,36,,434,
42780,1,,9,,4,,4,
42781,1,,4,,160,,428,
42782,44,,1,,105,,10,
42783,67,,34,,3,,1,
42784,1,,82,,217,,19,
42785,3,,121,,277,,4,
42786,7,,1,,1,,252,
42787,1,,43,,15,,14,
42788,3,,5,,87,,54,
42789,9,,4,,1,,5,
42790,56,,27,,1,,412,
42791,4,,383,,1,,72,
42792,4,,9,,3,,58,
42793,1,,65,,1,,1,
42794,6,,78,,1,,191,
42795,1,,12,,83,,62,
42796,3,,29,,1,,35,
42797,1,,12,,1,,24,
42798,1,,3,,4,,1,
42799,1,,1,,216,,6,
42800,1,,4,,1,,7,
42801,6,,16,,12,,1,
42802,1,,35,,29,,124,
42803,1,,7,,41,,36,
42804,3,,1,,1,,447,
42805,1,,316,,1,,4,
42806,1,,128,,533,,203,
42807,1,,15,,21,,10,
42808,14,,1,,4,,6,
42809,238,,3,,9,,7,
42810,3,,673,,1,,25,
42811,1,,1,,17,,1,
42812,1,,231,,27,,26,
42813,1,,7,,1,,126,
42814,1,,52,,30,,23,
42815,11,,6,,114,,167,
42816,1,,1,,1,,1,
42817,4,,3,,1,,1,
42818,4,,1,,1,,64,
42819,1,,7,,125,,118,
42820,23,,48,,4,,49,
42821,3,,30,,4,,1,
42822,3,,1,,3,,68,
42823,12,,7,,200,,46,
42824,1,,3,,3,,1,
42825,1,,4,,16,,14,
42826,4,,1,,1,,6,
42827,3,,326,,1,,1,
42828,1,,71,,1,,1,
42829,1,,1,,58,,4,
42830,7,,1,,462,,3,
42831,1,,1,,198,,249,
42832,9,,27,,36,,178,
42833,1,,1,,1,,47,
42834,1,,27,,15,,225,
42835,4,,85,,36,,303,
42836,7,,6,,1,,6,
42837,43,,55,,38,,4,
42838,1,,1,,1,,1,
42839,3,,23,,1,,10,
42840,5,,12,,12,,30,
42841,1,,1,,1,,98,
42842,1,,424,,124,,115,
42843,4,,40,,1,,3,
42844,28,,22,,1,,9,
42845,1,,282,,1,,3,
42846,1,,1,,3,,30,
42847,1,,6,,959,,162,
42848,1,,12,,3,,143,
42849,1,,1,,423,,362,
42850,3,,421,,67,,3,
42851,1,,1,,19,,138,
42852,96,,1,,37,,13,
42853,1,,285,,3,,113,
42854,1,,8,,80,,63,
42855,1,,1,,1,,373,
42856,1,,164,,1,,526,
42857,1,,3,,7,,10,
42858,1,,28,,451,,28,
42859,35,,238,,442,,77,
42860,3,,191,,5,,12,
42861,8,,61,,1,,3,
42862,4,,43,,3,,201,
42863,12,,19,,1,,1,
42864,1,,45,,20,,8,
42865,4,,347,,6,,33,
42866,1,,1,,1,,13,
42867,1,,19,,96,,14,
42868,10,,10,,1,,3,
42869,1,,12,,5,,1,
42870,1,,55,,1,,5,
42871,1,,360,,1,,28,
42872,4,,40,,1,,75,
42873,8,,13,,1,,4,
42874,1,,19,,1,,91,
42875,6,,1,,244,,91,
42876,1,,7,,1,,327,
42877,1,,1,,15,,149,
42878,1,,7,,1,,133,
42879,3,,90,,9,,55,
42880,1,,62,,22,,1,
42881,1,,81,,10,,1,
42882,1,,52,,94,,5,
42883,1,,28,,1,,45,
42884,1,,24,,1,,3,
42885,1,,47,,86,,27,
42886,3,,179,,1,,39,
42887,4,,4,,17,,58,
42888,5,,36,,81,,221,
42889,10,,1,,110,,3,
42890,1,,1,,14,,6,
42891,12,,64,,34,,9,
42892,7,,58,,1,,1,
42893,1,,87,,384,,19,
42894,6,,1,,1,,19,
42895,1,,18,,1,,4,
42896,1,,497,,59,,32,
42897,1,,27,,8,,79,
42898,4,,50,,3,,5,
42899,7,,860,,5,,193,
42900,1,,23,,43,,36,
42901,1,,5,,23,,97,
42902,6,,228,,1,,207,
42903,1,,382,,11,,22,
42904,37,,186,,108,,1,
42905,6,,174,,57,,1,
42906,107,,19,,1,,36,
42907,116,,4,,1,,3,
42908,1,,1,,7,,15,
42909,5,,21,,9,,128,
42910,1,,3,,1,,46,
42911,1,,1,,47,,66,
42912,3,,1,,1,,1,
42913,15,,20,,59,,1,
42914,537,,59,,1,,21,
42915,1,,5,,44,,28,
42916,1,,1,,1,,15,
42917,7,,9,,4,,330,
42918,5,,1,,27,,1,
42919,1,,82,,81,,147,
42920,3,,5,,1,,14,
42921,1,,9,,468,,1,
42922,1,,718,,1,,4,
42923,4,,1,,338,,5,
42924,4,,4,,5,,8,
42925,1,,3,,1,,11,
42926,1,,1,,8,,253,
42927,58,,1,,1,,303,
42928,10,,7,,11,,48,
42929,6,,65,,3,,7,
42930,1,,694,,1,,282,
42931,1,,1,,1,,1,
42932,1,,1,,7,,76,
42933,1,,1,,236,,85,
42934,1,,189,,4,,1,
42935,1,,46,,85,,1,
42936,1,,152,,74,,7,
42937,9,,4,,1,,51,
42938,1,,1,,5,,16,
42939,7,,1,,174,,10,
42940,1,,82,,1,,341,
42941,8,,1,,1,,4,
42942,4,,1,,26,,3,
42943,10,,21,,1,,49,
42944,1,,4,,1,,89,
42945,4,,64,,1,,11,
42946,52,,57,,181,,4,
42947,1,,49,,1,,114,
42948,107,,35,,25,,135,
42949,6,,14,,3,,7,
42950,1,,1,,1,,67,
42951,34,,3,,6,,20,
42952,171,,152,,1,,1,
42953,1,,3,,1,,4,
42954,3,,4,,3,,215,
42955,7,,3,,47,,1,
42956,3,,152,,1,,38,
42957,5,,11,,83,,28,
42958,1,,78,,398,,1,
42959,1,,31,,1,,6,
42960,1,,116,,9,,1,
42961,11,,1,,16,,13,
42962,4,,1,,76,,78,
42963,1,,4,,1,,1,
42964,8,,33,,1,,649,
42965,3,,5,,97,,3,
42966,1,,18,,43,,57,
42967,1,,3,,9,,1,
42968,3,,1,,69,,1,
42969,33,,80,,5,,32,
42970,1,,3,,152,,42,
42971,5,,42,,1,,4,
42972,1,,4,,1,,1,
42973,1,,481,,1,,1,
42974,12,,24,,3,,5,
42975,1,,1,,1,,1,
42976,1,,7,,133,,1,
42977,1,,1,,1,,103,
42978,1,,60,,1,,1,
42979,1,,12,,59,,1,
42980,1,,72,,5,,668,
42981,1,,85,,1,,48,
42982,1,,9,,10,,54,
42983,213,,147,,10,,176,
42984,1,,1,,3,,67,
42985,1,,94,,6,,17,
42986,1,,1,,3,,23,
42987,7,,1,,42,,65,
42988,1,,513,,10,,565,
42989,20,,1,,1,,235,
42990,1,,38,,33,,1,
42991,3,,1,,7,,1,
42992,1,,84,,1,,7,
42993,1,,277,,14,,60,
42994,20,,38,,1,,6,
42995,1,,18,,1,,7,
42996,1,,1,,1,,41,
42997,10,,51,,7,,1,
42998,4,,7,,1,,3,
42999,3,,55,,112,,112,
43000,3,,27,,104,,33,
43001,1,,1,,6,,245,
43002,3,,17,,130,,111,
43003,7,,26,,6,,65,
43004,1,,94,,4,,1,
43005,4,,40,,1,,1,
43006,4,,29,,3,,1,
43007,11,,5,,1,,1,
43008,1,,1,,41,,135,
43009,74,,1,,34,,3,
43010,1,,12,,3,,30,
43011,3,,21,,23,,63,
43012,19,,1,,17,,44,
43013,5,,1,,86,,965,
43014,1,,1,,27,,1,
43015,1,,21,,1,,4,
43016,14,,1,,29,,38,
43017,15,,45,,11,,77,
43018,3,,458,,1,,3,
43019,79,,17,,1,,177,
43020,1,,21,,391,,3,
43021,1,,185,,1,,265,
43022,37,,1,,1,,37,
43023,3,,266,,84,,449,
43024,9,,511,,24,,5,
43025,3,,18,,3,,5,
43026,16,,4,,41,,1,
43027,1,,44,,1,,40,
43028,1,,14,,1,,141,
43029,344,,50,,3,,26,
43030,1,,230,,1,,1,
43031,8,,301,,102,,13,
43032,6,,17,,11,,1,
43033,1,,52,,1,,21,
43034,7,,91,,4,,46,
43035,1,,5,,6,,1,
43036,116,,231,,95,,28,
43037,1,,3,,1,,4,
43038,3,,54,,38,,1,
43039,10,,12,,23,,1,
43040,1,,15,,7,,192,
43041,37,,29,,127,,4,
43042,1,,199,,1,,22,
43043,11,,46,,9,,306,
43044,4,,117,,123,,1,
43045,1,,209,,1,,1,
43046,48,,81,,1,,1,
43047,86,,1,,172,,29,
43048,1,,167,,8,,11,
43049,1,,147,,1,,23,
43050,10,,114,,1,,4,
43051,78,,1,,39,,6,
43052,1,,4,,99,,16,
43053,1,,9,,1,,10,
43054,1,,50,,13,,24,
43055,1,,109,,592,,1,
43056,62,,5,,1,,174,
43057,1,,658,,21,,57,
43058,3,,4,,143,,3,
43059,1,,1,,15,,13,
43060,1,,113,,72,,35,
43061,1,,397,,1,,1,
43062,1,,1,,172,,3,
43063,29,,1,,24,,22,
43064,4,,1,,45,,570,
43065,1,,1,,56,,18,
43066,1,,1,,1,,390,
43067,1,,25,,290,,1,
43068,1,,35,,4,,66,
43069,34,,6,,1,,3,
43070,18,,45,,76,,114,
43071,1,,3,,105,,10,
43072,1,,1,,3,,1,
43073,1,,1,,8,,24,
43074,1,,1,,27,,47,
43075,1,,1,,105,,62,
43076,3,,1,,6,,14,
43077,17,,5,,17,,4,
43078,1,,3,,6,,1,
43079,1,,39,,57,,94,
43080,3,,7,,15,,9,
43081,1,,32,,79,,6,
43082,4,,3,,1,,3,
43083,3,,41,,7,,42,
43084,13,,6,,1,,59,
43085,102,,31,,1,,15,
43086,3,,26,,179,,1,
43087,1,,88,,27,,35,
43088,5,,3,,6,,38,
43089,25,,6,,85,,23,
43090,1,,223,,50,,153,
43091,7,,279,,1,,1,
43092,1,,5,,1,,1,
43093,5,,7,,457,,61,
43094,3,,1,,201,,1,
43095,3,,12,,1,,71,
43096,3,,18,,1,,27,
43097,6,,12,,27,,412,
43098,1,,13,,5,,38,
43099,35,,1,,10,,99,
